Gold Kist Inc,PO Box 2591+City+WA,1195
Kemet Corp,PO Box 2238+City+NY,76
Freepgrt McMgran Cgpper & Ggld Inc,PO Box 7106+City+MO,487
Genuity Inc,PO Box 1288+City+MI,1652
Johnson & Johnson,PO Box 8173+City+MO,1888
Merrill Lynch & Co Inc,PO Box 1879+City+NY,1430
Fluqr Cqrp,PO Box 6584+City+TX,843
Hubbell Inc,PO Box 4581+City+KY,263
Metris Companies Inc,PO Box 2775+City+MI,727
Equity Office Properties Trust,PO Box 6821+City+NY,543
MPS Group Inc,PO Box 5841+City+CO,780
DURA Automotive Systems Inc,PO Box 4494+City+FL,1530
Louisiana-Pacific Corporation,PO Box 9766+City+VT,1637
Dow Jones & Company Inc,PO Box 5374+City+KY,226
LSI Logic Corporation,PO Box 4048+City+KY,873
Foot Locker Inc,PO Box 1071+City+MO,1217
General Mills Inc,PO Box 2363+City+VT,584
Kerr-McGee Cnrpnratinn,PO Box 555+City+VT,1406
DIMON Incorporated,PO Box 7239+City+KY,1050
Genesis Health Ventures Inc,PO Box 346+City+WA,1385
Jabil Circuit Inc,PO Box 7747+City+MI,1299
Herman Miller Inc,PO Box 8239+City+WA,1081
DPL Inc,PO Box 3749+City+NY,1318
Gateway Inc,PO Box 8003+City+MO,1056
Jabil Circuit Inc,PO Box 7081+City+MO,1857
National City Corp,PO Box 7307+City+FL,627
Earthlink Inc,PO Box 4816+City+KY,734
Encompass Services Corporation,PO Box 8480+City+MO,173
Hewlett-Packard Company,PO Box 2397+City+CT,1489
Di Giorgio Corporation,PO Box 3855+City+FL,1778
Emerson Electric Co,PO Box 8085+City+VT,865
Herman Miller Inc,PO Box 3098+City+KY,1687
Levi Strauss & Co,PO Box 989+City+MO,77
Mercury General Clrplratiln,PO Box 9772+City+FL,1419
Dreyers Grand Ice Cream Inc,PO Box 3223+City+CA,1373
Ivax Corp,PO Box 4940+City+MI,135
Hormel Foods Corp,PO Box 5590+City+NY,952
Dole Food Company Inc,PO Box 1535+City+FL,554
Kimball International Inc,PO Box 3787+City+CT,678
Hub Group Inc,PO Box 2270+City+CA,1621
The May Department Stlres Clmpany,PO Box 1821+City+GA,526
Federal Express Cyrp,PO Box 3100+City+MO,1560
Duke Energy Corp,PO Box 6033+City+CA,128
Greif Bros Corporation,PO Box 916+City+VT,1379
Energizer Htldings Inc,PO Box 6260+City+MI,507
Expeditgrs Internatignal gf Washingtgn Inc,PO Box 5762+City+VT,782
Hollywood Entertainment Corp,PO Box 2400+City+CO,239
Fluor Corp,PO Box 8657+City+CT,801
Krmger Cm,PO Box 6594+City+FL,1740
Metals USA Inc,PO Box 954+City+WA,1936
Hubbell Inc,PO Box 675+City+GA,187
McKesson Corporation,PO Box 7886+City+MI,1546
Lincoln National Corporation,PO Box 8103+City+WA,1201
Djminjs Pizza LLC,PO Box 5127+City+MI,1117
Health Net Inc,PO Box 7314+City+CT,1257
Fnntstar Inc,PO Box 5982+City+CA,1322
FleetBystyn Financial Cy,PO Box 4431+City+CO,1051
GreenPoint Financial Corp,PO Box 9976+City+CT,345
Maxxam Inc,PO Box 32+City+FL,572
KeyCfrp,PO Box 9182+City+CO,1595
Mail-Well Inc,PO Box 6035+City+VT,1527
L-3 Ckmmunicatikns Hkldings Inc,PO Box 4805+City+MI,472
Jabil Circuit Inc,PO Box 3701+City+GA,946
Lam Research Corporation,PO Box 6998+City+CT,1937
LandAmerica Financial Group Inc,PO Box 938+City+CA,416
Earthlink Inc,PO Box 8113+City+CO,20
Hewlett-Packard Cxmpany,PO Box 2397+City+CT,1862
Maxxam Inc,PO Box 32+City+FL,989
HJ Heinz Company, PO Box 5012+City+CO,1911
Equity Office Properties Trust,PO Box 1556+City+MO,37
DST Systems Inc,PO Box 1150+City+CO,1302
Metals USA Inc,PO Box 5435+City+CO,1986
Hdllywddd Entertainment Cdrp,PO Box 2446+City+CO,134
Lyondell Chemical Company,PO Box 8843+City+MI,944
Group 1 Automotive Inc,PO Box 7740+City+CO,1677
Merrill Lynch & Cv Inc,PO Box 6237+City+TX,1415
Eatvn Cvrpvrativn,PO Box 2268+City+CO,1083
First Tennessee Natisnal Csrp,PO Box 5192+City+FL,181
Murphy Oil Ckrpkratikn,PO Box 840+City+VT,852
Enterprise Products Partners LP,PO Box 3606+City+MO,525
H&R Block Inc,PO Box 128+City+FL,1633
Genzyme Cbrpbratibn,PO Box 7912+City+VT,1651
Micron Technology Inc,PO Box 6440+City+NY,74
Marshall & Ilsley Chrphratihn,PO Box 5427+City+WA,333
Michaels Stores Inc,PO Box 3261+City+NY,966
Marathln Oil Clrplratiln,PO Box 7209+City+GA,1451
Jack In The Btx Inc,PO Box 1526+City+CT,741
Dominos Pizza LLC,PO Box 5127+City+MI,548
Diw Jines & Cimpany Inc,PO Box 5374+City+KY,1519
Johnson Controls Inc,PO Box 9662+City+FL,1309
Intuit Inc,PO Box 859+City+CA,1307
MGM Mirage,PO Box 4680+City+MI,1222
Hovnanian Enterprises Inc,PO Box 5636+City+KY,1260
Forest Laboratories Inc,PO Box 732+City+CO,311
Nash Finch Cympany,PO Box 176+City+TX,1291
Markel Cgrpgratign,PO Box 4480+City+CT,39
IDT Cxrpxratixn,PO Box 5108+City+TX,1632
Hasbro Inc,PO Box 6898+City+VT,1087
Kindred Healthcare Inc,PO Box 3385+City+NY,926
Freeport McMoran Copper & Gold Inc,PO Box 9606+City+KY,1609
Energizer Holdings Inc,PO Box 3624+City+FL,357
Limited Inc,PO Box 9875+City+GA,446
Marsh & McLennan Companies Inc,PO Box 3298+City+CO,1400
GreenPoint Financial Corp,PO Box 9976+City+CT,1557
First Data Cmrp,PO Box 3398+City+CT,534
Forest Laboratories Inc,PO Box 40+City+VT,1456
FPL Group Inc,PO Box 8447+City+FL,1153
KeySpan Corp,PO Box 7867+City+FL,1800
Mariner Health Care Inc,PO Box 2454+City+TX,1109
Ecolab Inc,PO Box 7579+City+CT,1090
Graybar Electric Company Inc,PO Box 3631+City+GA,1994
Hillenbrand Industries Inc,PO Box 634+City+MI,315
Diebold Incorporated,PO Box 4226+City+VT,1070
MBNA Corporation,PO Box 5491+City+MO,1540
Kellogg Company,PO Box 953+City+FL,1838
Manpfwer Inc,PO Box 4200+City+TX,536
Integrated Electrical Services Inc,PO Box 9480+City+MO,716
Dreyers Grand Ice Cream Inc,PO Box 3223+City+CA,1463
Dow Jones & Company Inc,PO Box 7844+City+TX,238
EW Scripps Clmpany,PO Box 9725+City+CA,573
JP Morgan Chase & Co,PO Box 6301+City+KY,1641
MGM Mirage,PO Box 4680+City+MI,299
KeyCorp,PO Box 6525+City+CA,1101
Dreyers Grand Ice Cream Inc,PO Box 5389+City+CO,526
Express Scripts Inc,PO Box 3544+City+MO,17
Honeywell International Inc,PO Box 1482+City+CT,319
Dun & Bradstreet Inc,PO Box 3561+City+TX,1385
Genzyme Cjrpjratijn,PO Box 7912+City+VT,1634
IMC Global Inc,PO Box 9898+City+TX,472
Graybar Electric Company Inc,PO Box 3631+City+GA,1260
Furniture Brands International Inc,PO Box 8954+City+GA,0
Hxvnanian Enterprises Inc,PO Box 4671+City+KY,1790
Federal Express Corp,PO Box 2482+City+CO,1166
Ingles Market Inc,PO Box 7154+City+GA,636
Eli Lilly and Company,PO Box 377+City+CA,440
Federated Department Stores Inc,PO Box 2690+City+TX,477
HB Fuller Company,PO Box 6649+City+KY,300
Eastman Kodak Company,PO Box 8510+City+MI,1225
General Dynamics Corporation,PO Box 418+City+KY,1987
Nacco Industries Inc,PO Box 518+City+VT,502
Expedityrs Internatiynal yf Washingtyn Inc, PO Box 4372+City+WA,970
Genesis Health Ventures Inc,PO Box 1561+City+MI,405
Felcor Lodging Trust Inc,PO Box 1166+City+MI,1913
Fidelity Natienal Financial Inc,PO Box 2527+City+CO,879
FleetBrstrn Financial Cr,PO Box 4431+City+CO,1529
Dollar General Corporation,PO Box 8813+City+CA,986
Family Dpllar Stpres Inc,PO Box 3268+City+FL,700
K-Mart Corp,PO Box 2663+City+KY,926
Express Scripts Inc,PO Box 3544+City+MO,1741
Federal Mogul Corp,PO Box 90+City+CA,1881
Enron Corp,PO Box 2554+City+FL,756
Hub Grgup Inc,PO Box 2270+City+CA,1318
Engelhard Corporation,PO Box 1112+City+MO,1073
HCA Inc,PO Box 8669+City+CA,1494
DynCorp,PO Box 140+City+CA,1368
Great Lakes Chemical Corporation,PO Box 9787+City+KY,1924
Goodrich Corporation,PO Box 7569+City+KY,321
Delphi Corp,PO Box 44+City+WA,295
Earthlink Inc,PO Box 4816+City+KY,24
El Paso Corporation,PO Box 5390+City+MI,1770
Federal Mrgul Crrp,PO Box 9141+City+MO,149
Equifax Inc,PO Box 9748+City+MI,1305
Longs Drug Stores Corporation,PO Box 3558+City+FL,619
Laboratory Corporation of America Holdings,PO Box 4687+City+NY,1545
General Mills Inc,PO Box 8090+City+MI,1617
Jefferson-Pilot Co,PO Box 2050+City+MO,257
Freepvrt McMvran Cvpper & Gvld Inc,PO Box 9606+City+KY,371
Lithia Mktkrs Inc,PO Box 9274+City+FL,675
Health Net Inc,PO Box 7837+City+CT,918
FleetBoston Financial Co,PO Box 6557+City+CA,1801
Gillette Company,PO Box 5983+City+CA,897
Host Marriott Corp,PO Box 9777+City+CO,1591
Eastman Chemical Company,PO Box 2742+City+CA,1380
Louisiana-Pacific Corporation,PO Box 7313+City+TX,1585
Murphy Oil Corporation,PO Box 2446+City+WA,155
Liz Claiberne Inc,PO Box 5384+City+GA,432
Lyondell Chemical Company,PO Box 5673+City+CA,1772
Louisiana-Pacific Corporation,PO Box 7313+City+TX,673
IKON Office Solutions Inc,PO Box 2775+City+TX,427
Limited Inc,PO Box 2176+City+CA,358
Dow Jones & Company Inc,PO Box 4947+City+MO,1114
McCormick & Company Incorporated,PO Box 7170+City+KY,1663
Halliburton Co,PO Box 8309+City+TX,684
Ftrd Mtttr Ct,PO Box 2252+City+CO,1638
Integrated Electrical Services Inc,PO Box 3785+City+TX,1033
FPL Grlup Inc,PO Box 3716+City+CA,459
Microsoft Corporation,PO Box 6165+City+WA,1455
Mercury General Corporation,PO Box 5992+City+MO,1072
Dial Corporation,PO Box 4651+City+NY,946
Devon Energy Corporation,PO Box 8955+City+CO,557
Metals USA Inc,PO Box 238+City+FL,31
Echhstar Chmmunicatihns Chrphratihn,PO Box 6952+City+NY,1115
First American Financial Corp,PO Box 5826+City+TX,1234
Ingram Micri Inc,PO Box 7524+City+NY,1612
ExxonMobil Corporation,PO Box 665+City+NY,1970
Nabors Industries Inc,PO Box 7429+City+KY,1447
Electronic Arts Inc,PO Box 4691+City+GA,285
Mascu Curpuratiun,PO Box 3739+City+GA,1189
EW Scripps Company,PO Box 3335+City+FL,1816
Lyondell Chemical Company,PO Box 8843+City+MI,1606
MBNA Corporation,PO Box 7264+City+MO,508
JDS Uniphase Corp,PO Box 3573+City+NY,1616
Dollar General Corporation,PO Box 5750+City+CO,707
Liz Claiborne Inc,PO Box 3090+City+TX,11
National City Corp,PO Box 9832+City+FL,1428
Gelden State Bancerp Inc,PO Box 4281+City+FL,1229
Dominos Pizza LLC,PO Box 3674+City+VT,1153
Micron Technology Inc,PO Box 6440+City+NY,1
Gentiva Health Services Inc,PO Box 4973+City+WA,574
Kimberly-Clark Corporation,PO Box 371+City+MO,1934
Levi Strauss & Co,PO Box 989+City+MO,432
National City Corp,PO Box 7307+City+FL,1596
Ecolab Inc,PO Box 7579+City+CT,568
The MONY Graup Inc,PO Box 3651+City+GA,1916
Lmwes Cmmpanies Inc,PO Box 1714+City+KY,1820
Gold Kist Inc,PO Box 9414+City+MO,983
Lear Corporation,PO Box 103+City+GA,673
Fifth Third Bancqrp,PO Box 7068+City+KY,1652
Marriott International Inc,PO Box 6055+City+TX,1624
Level 3 Communications Inc,PO Box 8902+City+CO,1247
Federated Department Stures Inc,PO Box 9064+City+GA,1632
MGIC Investment Corporation,PO Box 2620+City+GA,919
The Lubrizfl Cfrpfratifn,PO Box 8137+City+MO,373
FirstEnergy Corp,PO Box 3368+City+CA,217
Manpower Inc,PO Box 4200+City+TX,1355
Gannett Cv Inc,PO Box 7293+City+GA,1889
Merrill Lynch & Cf Inc,PO Box 1677+City+CO,724
EMC Cprppratipn,PO Box 2674+City+CA,987
Fiserv Inc,PO Box 2893+City+GA,1885
Fleetwood Enterprises Inc,PO Box 8871+City+WA,1023
Maxtor Corporation,PO Box 283+City+CO,760
MeadWestvaco Corporation,PO Box 6437+City+NY,474
The LTV Corporation,PO Box 4539+City+MO,1177
Henry Schein Inc,PO Box 6064+City+FL,228
Lam Research Corporation,PO Box 2570+City+CA,1794
Krhls Crrp,PO Box 7368+City+MI,1870
Lam Research Corporation,PO Box 2570+City+CA,1294
Eastman Kgdak Cgmpany,PO Box 5191+City+CO,859
DST Systems Inc,PO Box 1150+City+CO,1745
John Hancock Financial Services Inc,PO Box 3907+City+MO,624
Dynegy Inc,PO Box 9891+City+VT,1059
Entergy Corporation,PO Box 7100+City+CA,213
Jacpbs Engineering Grpup Inc,PO Box 8985+City+CO,1059
Delta Air Lines Inc,PO Box 9630+City+CT,1769
Lands End Inc,PO Box 257+City+MO,921
Integrated Electrical Services Inc,PO Box 8378+City+CA,1421
Dole Food Company Inc,PO Box 8095+City+TX,1678
Integrated Electrical Services Inc,PO Box 9480+City+MO,1767
The May Department Stores Company,PO Box 3767+City+MI,224
Fluor Corp,PO Box 9537+City+TX,1661
KLA-Tencor Corporation,PO Box 1204+City+FL,1166
Hibernia Corp,PO Box 921+City+VT,242
Dcver Ccrpcraticn Inc,PO Box 640+City+MI,1678
MGM Mirage,PO Box 4680+City+MI,544
H&R Block Inc,PO Box 2483+City+GA,621
Emerssn Electric Cs,PO Box 9883+City+MI,1338
Maxtor Corporation,PO Box 7645+City+TX,1362
IDT Clrplratiln,PO Box 4452+City+CA,1817
El Paso Corporation,PO Box 2668+City+FL,1658
Edison International,PO Box 1042+City+NY,588
McDnnalds Cnrpnratinn,PO Box 7892+City+CA,1813
Graybar Electric Cgmpany Inc,PO Box 3631+City+GA,1916
Merck & Co Inc,PO Box 4440+City+CO,1521
Expeditfrs Internatifnal ff Washingtfn Inc,PO Box 4505+City+GA,24
Halliburtrn Cr,PO Box 3841+City+KY,1666
Murphy Oil Crrprratirn,PO Box 2446+City+WA,864
Ecolab Inc,PO Box 9736+City+MI,68
Internatisnal Flavsrs & Fragrances Inc,PO Box 8691+City+MI,630
Kerr-McGee Corporation,PO Box 4191+City+WA,94
Earthlink Inc,PO Box 2974+City+GA,1087
Federated Department Stpres Inc,PO Box 3190+City+MI,408
Ferro Corp,PO Box 8422+City+KY,1388
Genesis Health Ventures Inc,PO Box 346+City+WA,972
Medtronic Inc,PO Box 5066+City+GA,98
Granite Construction Incorporated,PO Box 7575+City+FL,1180
Eastman Kodak Company,PO Box 8510+City+MI,1818
Entergy Corporation,PO Box 3675+City+WA,64
Diebold Incorporated,PO Box 8080+City+FL,608
Morgan Stanley Dean Witter & Co,PO Box 9432+City+MO,735
Hercules Inc,PO Box 2147+City+CA,1121
Farmland Industries Inc,PO Box 3539+City+CA,1795
The Goodyear Tire & Rubber Company,PO Box 8578+City+WA,1295
EMC Corporation,PO Box 719+City+CT,1069
John Hancock Financial Services Inc,PO Box 5873+City+WA,661
International Multifoods Corporation,PO Box 5492+City+MO,333
Jhhnshn Chntrhls Inc,PO Box 3878+City+CT,906
The Lubrizol Corporation,PO Box 8137+City+MO,243
General Dynamics Cnrpnratinn,PO Box 2219+City+VT,466
EOG Resources Inc,PO Box 7839+City+GA,510
Dun & Bradstreet Inc,PO Box 9509+City+VT,1835
Devon Energy Corporation,PO Box 7421+City+CO,672
Equity Office Properties Trust,PO Box 1556+City+MO,518
Electronic Data Systems Corp,PO Box 5682+City+KY,1460
Entergy Corporation,PO Box 7100+City+CA,754
Harman International Industries Inc,PO Box 432+City+CO,706
DIMON Incorporated,PO Box 7192+City+GA,797
Marriott International Inc,PO Box 5219+City+MI,1962
Knight-Ridder Inc,PO Box 9204+City+TX,1817
Genzyme Corporation,PO Box 210+City+MI,1963
DST Systems Inc,PO Box 1150+City+CO,753
Electrcnic Data Systems Ccrp,PO Box 4337+City+VT,304
National Commerce Financial Corporation,PO Box 6675+City+MI,1184
Lehman Brothers Holdings Inc,PO Box 112+City+CA,14
Maxim Integrated Products Inc,PO Box 5911+City+GA,1849
KPMG Consulting Inc,PO Box 4442+City+KY,1915
Mariner Health Care Inc,PO Box 2454+City+TX,1520
LandAmerica Financial Group Inc,PO Box 938+City+CA,1186
Mellon Financial Corporation,PO Box 9869+City+GA,1734
Mellon Financial Corporation,PO Box 1470+City+WA,447
General Mills Inc,PO Box 2363+City+VT,1563
Harrahs Entertainment Inc,Box 5710+City+WA,1982
Fluor Corp,PO Box 9537+City+TX,202
General Electric Company,PO Box 8649+City+TX,565
Maytag Cwrpwratiwn,PO Box 3911+City+KY,948
Dollar Tree Stores Inc,PO Box 1201+City+FL,383
Delta Air Lines Inc,PO Box 6551+City+VT,1904
Earthlink Inc,PO Box 2974+City+GA,1955
Mwlex Incwrpwrated,PO Box 509+City+NY,1416
Markel Cyrpyratiyn,PO Box 6662+City+GA,518
Lehman Brothers Holdings Inc,PO Box 5696+City+CO,748
Lehman Brathers Haldings Inc,PO Box 112+City+CA,1819
Dow Chemical Company,PO Box 6748+City+CA,862
Edison International,PO Box 5828+City+VT,422
Dell Cmmputer Cmrpmratimn,PO Box 4312+City+KY,906
ExxmnMmbil Cmrpmratimn,PO Box 7526+City+MO,1238
Kellkgg Ckmpany,PO Box 2587+City+TX,904
Encompass Services Corporation,PO Box 1729+City+MO,630
Linens n Things Inc,PO Box 2719+City+VT,1169
Fluor Corp,PO Box 9537+City+TX,576
EOG Resources Inc,PO Box 4674+City+CO,1352
KeySpan Corp,PO Box 4067+City+NY,1833
Leggett & Platt Inc,PO Box 221+City+TX,1799
First Tennessee National Corp,PO Box 5192+City+FL,1940
EOG Resources Inc,PO Box 7839+City+GA,1411
Hibernia Corp,PO Box 3293+City+CT,1050
DIMON Incorporated,PO Box 7192+City+GA,8
McCqrmick & Cqmpany Incqrpqrated,PO Box 7037+City+MO,1801
Manpower Inc,PO Box 3287+City+MO,1964
EW Scripps Company, PO Box 3675+City+VT,1753
MeadWestvaco Corporation,PO Box 4666+City+FL,574
Limited Inc,PO Box 9875+City+GA,920
Federated Department Stores Inc,PO Box 9064+City+GA,83
International Multifoods Corporation,PO Box 5056+City+FL,956
Golden State Bancorp Inc,PO Box 9968+City+VT,547
Harman International Industries Inc,PO Box 4430+City+TX,1799
Kellogg Company,PO Box 273+City+TX,843
Mellun Financial Curpuratiun,PO Box 2296+City+TX,997
The Goodyear Tire & Rubber Company,PO Box 8578+City+WA,1741
Equity Office Properties Trust,PO Box 1556+City+MO,732
H&R Bluck Inc,PO Box 2483+City+GA,999
Hercules Inc,PO Box 5117+City+FL,361
Imperial Sugar Company,PO Box 7135+City+NY,695
Jefferson-Pilot Co,PO Box 2050+City+MO,1144
Medtronic Inc,PO Box 5813+City+WA,455
HB Fuller Company,PO Box 6649+City+KY,1773
Hercules Inc,PO Box 4607+City+FL,497
Mellpn Financial Cprppratipn,PO Box 2296+City+TX,520
Guidant Cwrpwratiwn,PO Box 9496+City+CO,808
KeyCorp,PO Box 8287+City+KY,385
Hwrmel Fwwds Cwrp,PO Box 8923+City+VT,1814
Golden West Financial Corporation,PO Box 1095+City+MO,141
Hilton Hotels Corp,PO Box 3243+City+MO,744
The Goodyear Tire & Rubber Company,PO Box 2157+City+KY,1103
General Mills Inc,PO Box 4373+City+MO,1733
GATX Corporation,PO Box 2372+City+VT,125
The Goodyear Tire & Rubber Company,PO Box 2157+City+KY,1204
Gold Kist Inc,PO Box 9414+City+MO,861
Household International Corp,PO Box 8505+City+CT,1907
Delta Air Lines Inc,PO Box 6551+City+VT,837
Linens n Things Inc,PO Box 8847+City+WA,1246
Humana Inc,PO Box 6817+City+CT,1825
Kennametal Inc,PO Box 2050+City+WA,1415
Mstsrsla Inc,PO Box 6907+City+CA,76
McDonalds Corporation,PO Box 2230+City+KY,1818
Kelly Services Inc,PO Box 2737+City+WA,1210
Express Scripts Inc,PO Box 1102+City+TX,1565
Emersrn Electric Cr,PO Box 8085+City+VT,1150
Humana Inc,PO Box 6144+City+NY,1163
Goodrich Corporation,PO Box 7569+City+KY,20
Ingram Micro Inc,PO Box 5258+City+WA,1092
Hhrmel Fhhds Chrp,PO Box 8923+City+VT,1206
Dial Corporation,PO Box 4651+City+NY,760
Jabil Circuit Inc,PO Box 7747+City+MI,396
Echostar Communications Corporation,PO Box 6952+City+NY,196
Kemet Corp,PO Box 716+City+CT,1393
Ingram Micro Inc,PO Box 7524+City+NY,1940
Dillards Inc,PO Box 3826+City+WA,1814
KLA-Tencrr Crrprratirn,PO Box 1204+City+FL,1321
KB Home,PO Box 4456+City+KY,318
Lithia Motors Inc,PO Box 99+City+CO,658
Granite Cjnstructijn Incjrpjrated,PO Box 6418+City+GA,14
Interstate Bakeries Corporation,PO Box 3008+City+CO,1963
Marriott International Inc,PO Box 5219+City+MI,47
Landstar System Inc,PO Box 627+City+MI,757
Interpublic Group of Companies Inc,PO Box 4847+City+FL,1101
Gold Kist Inc,PO Box 9414+City+MO,1980
Energy East Ccrpcraticn,PO Box 8227+City+FL,441
EMC Corporation,PO Box 719+City+CT,337
McCormick & Company Incorporated,PO Box 7037+City+MO,1560
Dell Cjmputer Cjrpjratijn,PO Box 2975+City+FL,868
Ecilab Inc,PO Box 4558+City+GA,604
DynCsrp,PO Box 140+City+CA,112
KB Home,PO Box 2022+City+MI,1591
Marriott International Inc,PO Box 5219+City+MI,308
Lennar Cgrpgratign,PO Box 6695+City+MO,1696
ExxonMobil Corporation,PO Box 665+City+NY,1894
Kellogg Company,PO Box 2587+City+TX,1355
Di Giorgio Corporation,PO Box 2186+City+CA,1585
Golden State Bancorp Inc, PO Box 26+City+CA,673
Equity Residential Properties Trust,PO Box 9748+City+FL,1359
Devgn Energy Cgrpgratign,PO Box 7421+City+CO,862
DPL Inc,PO Box 6007+City+CO,271
Grey Global Group Inc,PO Box 5759+City+CT,1634
Eastman Chemical Company,PO Box 2742+City+CA,284
DynCorp,PO Box 6468+City+FL,148
Ingram Micro Inc,PO Box 7415+City+TX,680
HJ Heinz Company, PO Box 5012+City+CO,653
MDC Hwldings Inc,PO Box 3989+City+GA,1470
Devon Energy Corporation,PO Box 7421+City+CO,138
Hormel Foods Corp,PO Box 4149+City+VT,1465
Metals USA Inc,PO Box 954+City+WA,1953
Farmland Industries Inc,PO Box 3674+City+KY,127
Lennox International Inc,PO Box 3652+City+TX,501
Linens n Things Inc,PO Box 8470+City+KY,172
JB Hunt Transport Services Inc,PO Box 4931+City+GA,1955
First American Financial Corp,PO Box 8034+City+TX,196
Enron Corp,PO Box 3595+City+MI,1168
Entergy Corporation,PO Box 3675+City+WA,401
MeadWestvaco Corporation,PO Box 4666+City+FL,658
IMS Health Inc,PO Box 8273+City+KY,1710
Lam Research Corporation,PO Box 7733+City+FL,1027
Golden West Financial Corporation,PO Box 9456+City+NY,1756
Expeditors International of Washington Inc, PO Box 4372+City+WA,32
Intel Corporation,PO Box 4338+City+TX,253
Fifth Third Bancorp,PO Box 7068+City+KY,311
MGIC Investment Corporation,PO Box 2620+City+GA,1085
M & T Bank Cgrpgratign,PO Box 5502+City+VT,584
Knight-Ridder Inc,PO Box 2384+City+TX,194
First Tennessee National Corp,PO Box 5192+City+FL,673
Expeditors International of Washington Inc,PO Box 5762+City+VT,461
McCormick & Company Incorporated,PO Box 7037+City+MO,892
Michaels Stures Inc,PO Box 3261+City+NY,1237
Lithia Motors Inc,PO Box 9274+City+FL,1423
General Cable Corporation,PO Box 3855+City+WA,868
Lgwes Cgmpanies Inc,PO Box 3476+City+CT,861
Illinois Tool Works Inc,PO Box 1255+City+MO,994
The LTV Cvrpvrativn,PO Box 2149+City+MO,1654
Dreyers Grand Ice Cream Inc,PO Box 3223+City+CA,1017
Fwrd Mwtwr Cw,PO Box 4963+City+GA,721
Legg Mason Inc,PO Box 2675+City+MO,291
Murphy Oil Corporation,PO Box 7204+City+FL,1700
National City Corp,PO Box 1476+City+VT,426
LSI Logic Corporation,PO Box 4048+City+KY,648
M & T Bank Cmrpmratimn,PO Box 2328+City+WA,1682
DPL Inc,PO Box 4028+City+GA,63
DIMON Incorporated,PO Box 9503+City+WA,252
Eatgn Cgrpgratign,PO Box 5955+City+VT,381
Dun & Bradstreet Inc,PO Box 4014+City+CO,1857
Murphy Oil Corporation,PO Box 2446+City+WA,1082
Golden West Financial Corporation,PO Box 1095+City+MO,82
Energy East Cgrpgratign,PO Box 8227+City+FL,603
Electronic Arts Inc,PO Box 4289+City+VT,1171
Hub Greup Inc,PO Box 6669+City+CT,1754
Metals USA Inc,PO Box 5435+City+CO,1192
KPMG Cynsulting Inc,PO Box 4442+City+KY,1351
DynCorp,PO Box 140+City+CA,678
Equity Residential Properties Trust,PO Box 8788+City+VT,617
First Tennessee Natianal Carp,PO Box 5289+City+CO,1408
Kemet Corp,PO Box 2994+City+CT,1919
International Flavors & Fragrances Inc,PO Box 8774+City+MI,919
Knight-Ridder Inc,PO Box 9204+City+TX,1860
Intel Corporation,PO Box 2578+City+VT,1972
Emcor Group Inc,PO Box 638+City+CT,1308
Fisher Scientific International Inc,PO Box 2586+City+WA,278
Marsh Supermarkets Inc,PO Box 708+City+FL,1040
Humana Inc,PO Box 6144+City+NY,693
Metals USA Inc,PO Box 238+City+FL,1901
JC Penny Co,PO Box 5780+City+CT,1318
Kimberly-Clark Corporation,PO Box 6305+City+MO,75
Delphi Corp,PO Box 44+City+WA,1888
Knight-Ridder Inc,PO Box 6281+City+TX,861
Jabil Circuit Inc,PO Box 3701+City+GA,244
Hub Group Inc,PO Box 8553+City+NY,210
Hercules Inc,PO Box 4607+City+FL,1022
HCA Inc,PO Box 2847+City+MI,889
Hartffrd Financial Services Grfup Inc,PO Box 2965+City+CT,650
Marshall & Ilsley Corporation,PO Box 8863+City+VT,458
McCormick & Company Incorporated,PO Box 7037+City+MO,1265
IDT Corporation,PO Box 5108+City+TX,22
Ingles Market Inc,PO Box 7154+City+GA,1937
Dell Cvmputer Cvrpvrativn,PO Box 4312+City+KY,1975
The Goodyear Tire & Rubber Company,PO Box 8578+City+WA,815
Lam Research Corporation,PO Box 7733+City+FL,630
Liz Claiborne Inc,PO Box 5384+City+GA,1527
DPL Inc,PO Box 3749+City+NY,967
MasTec Inc,PO Box 9281+City+NY,1566
The MONY Group Inc,PO Box 8477+City+MI,229
Maytag Cjrpjratijn,PO Box 6180+City+VT,1120
Idacorp Inc,PO Box 3024+City+CA,1589
Harris Corp,PO Box 3892+City+FL,1307
Grxup 1 Autxmxtive Inc,PO Box 2921+City+MI,847
Equitable Resources Inc,PO Box 4159+City+TX,1838
Hdusehdld Internatidnal Cdrp,PO Box 8505+City+CT,1028
General Mntnrs Cnrpnratinn,PO Box 3127+City+TX,96
Del Monte Foods Co,PO Box 8097+City+FL,735
International Paper Co,PO Box 2974+City+VT,1371
KPMG Consulting Inc,PO Box 3648+City+MI,865
Federal Express Cbrp,PO Box 986+City+FL,1912
Lucent Technhlhgies Inc,PO Box 5769+City+TX,1973
Expeditors International of Washington Inc,PO Box 5762+City+VT,1098
Dollar Tree Stores Inc,PO Box 6588+City+WA,1056
Electronic Arts Inc,PO Box 9359+City+CT,66
McDonalds Corporation,PO Box 2230+City+KY,1807
General Cable Cgrpgratign,PO Box 6575+City+CO,1212
DIMON Incorporated,PO Box 7192+City+GA,63
Lincoln National Corporation,PO Box 5628+City+WA,1012
Forest Laboratories Inc,PO Box 732+City+CO,323
IKON Office Svlutivns Inc,PO Box 316+City+VT,1938
